movie,sentence,score
올빼미,배우들의 연기는 나무랄데없으나 스토로가 20% 엉성ㅜ 인조가 아들을 사지로 몰아넣을만큼의 엄청난 결정을 빽업해주는 스토리( 명분)가 부족 ㅜ,8
올빼미,두시간동안 지루할틈 없이 잘봤네요.,8
올빼미,ㄹㅇ 대존잼 배우들 연기력에 몰입도 지림,10
올빼미,영화가 어의가 없네~~~~,6
데시벨,돈 시간 다 아깝고 차은우 잘생긴것만 알겠음,1
올빼미,영화의 전개가 예측했던 것에서 벗어나면서 흥미도를 확 끌어 올립니다. 다만 끝맺음 부분에서 억지스러운 부분이 몇몇 보이면서 아쉬웠습니다.,10
올빼미,최근 본 한국영화 중 괜찮았으나 마지막이 다소 아쉽다.,8
데시벨,돈이 문제가 아니라 시간이 아까워,2
데시벨,뒤로 갈수록 너무 뻔한 스토리 대사 연출아쉬웠어요,6
동감,여진구 캐스팅 일단 너무   별로였고   대사 너무 오글려서 중간에 나온 영화는 처음이였습니다  인스타 페북 광고 많길래 기대 안하고 본건데도 중간에 나올정도  이래서 한국 로맨스를 안만드는구나를 또 다시 느끼게 됨    ,2
올빼미,몰입감이 장난아니여서 또 보고싶다,9
올빼미,와 진짜 연출력과 스토리..!! 또 보러가고 싶어요 올해 본 영화 중 제일 재밌었어요. 저는 별다른 정보없이 심지어 제목도 모르고 들어갔는데 그래서 더 흥미진진 했어요! ,10
올빼미,오랜만에 시간가는줄 모르고 본 영화 ㅊ?천맘,10
올빼미,울림있는 사극. 영화 &amp;lt;광해&amp;gt;에 비해 개연성  결말이 살짝 부족. 배우들 연기 굿굿 믿보배 류준열  뜨는 별 김성철입니다. ,10
올빼미,나 진짜 너무 인상 싶어서 밤에 계속 생각남..올해 본 영화중에 최고 연기가 다들 미쳤어 ㅠㅠㅠㅠ애 맡기고 영화관 가서 보길 잘했음 징쨔,10
블랙 팬서: 와칸다 포에버,애들은 재밌게 보던데...  흑인들만 주로 나오는 영화가  우리나라에서  인기를 끌기에는 한계가 있어보인다.  특유의  주술적 문화도  약간 거부감을 불러일으키기도 하고.,6
올빼미,너무 재밋어요 돈 안 아까움 ㅠ 연기 너무 잘하고 몰입도 중후반 좋아야 기대 안 하고 봣는데존잼...!!!,10
올빼미,재밋어요! 연기를 잘하니까 몰입이 잘돼요!,10
올빼미,반전의 반전연기도 너무 잘하시고재미있네요,10
올빼미,정말 류준열 팬이라 봤는데 찐 넘 잼있어요 몇일째 몇몇장면들이머리속에서 자꾸 또 올라서 또 보러가야겠어요,10
블랙 팬서: 와칸다 포에버,이 명화에 대한 리뷰가 대체로 매우 부정적이어서 볼까 말까하다 오늘 보고 왔다. 보고나니 나름볼만한 정도가 아니라 보길 참 잘했다는 생각이 들만큼 명작이었다. 스토리자체가 복잡한 것을 가지고 지루하다고 해서는 안되고  내용자체는 흥미진진하고 갚이 있고 여운을 남기는 것이 었다. 영상과 음악은 훌륭했고  액션과 전투씬은 풍부하지는 않았지만 부족하지도 않았다. 외국에서는 상당한 히트를 치고 1조가 넘는 수익을 안겨준 작품인데 유독 우리나라에서는 제대로 평가를 받지 못하는 이유가 뭔지 알다가도 모르겠다. 이영화를  마블영화라 생각하고 본 관객들은 다소 실망스러울 것 같다. 오히려 판타지영화에 가깝다 할수 있고 깊이있고 의미를 담고 있다는 측면에서는 다소 고풍스런 느낌이 드는 영화다. 그리고 현란하고 다채로운 영상과 의상을 보는재미도 솔솔하고   오랜 준비를 거친 영화답게  몰입감이 높고 잘 짜여진 각본이 돋보였다. 사람마다 보는 관점이 다른만큼 편견없이 큰 기대없이 본다면 충분히 만족할만 영화라 생각된다.쿠키영상에서 다음편을 예고하는 듯한 암시를 주는데 다시한번 더 새로운 영상으로  만날수 있으면 하는 기대를 갖게한다.,10
올빼미,바이든이라 들었어도 귀막고 날리면이라 말해야 목숨을 부지하는 석열 왕조 시대를 빗댄 영화?,8
올빼미,정치가 무엇인지?국민이 살아 숨쉬는 나라를 만들면 좋겄습니다.,10
올빼미,스토리를 모르고 봤는데 몰입도 장난아니고 배우분들  미친연기력에 감탄 한번더 보고싶다는 생각이 드네요,10
올빼미,최근 봤던영화중 최고 였음ㄷㄷ,10
올빼미,와칸다피하고 올빼미봤음 ㅁㅌㅊ?,10
올빼미,허구는 현실을 이길수 없다..아들 며느리 손자를 죽인 왕이 또 있었을까....진실은 알수 없으나  너무나 못난 왕이다..이러한 암군들이 한반도를 통치했지만   지금의 대한민국을 이룬 백성과 시민의 저력이대단하다고 느낀다..,10
블랙 팬서: 와칸다 포에버,오바메양 데리고 촬영하는게 더 나았을듯,1
올빼미,배우들의 열연으로 집중도가 높았습니다. 스토리도 탄탄했고 연기구멍도 없었고 여운이 진하게 남는 영화였어요!,9
동감,영화 너무 재미있게 봤어요!!,10
올빼미,간만에 본 웰메이드영화..!,10
올빼미,2시간이 지루할 틈 없이 후딱 지나가네요. 근데 굳이 볼 필요는 없는 영화,8
올빼미,진짜 몰입해서 잘봤음 올해 개인적으로 영화중엔 순위권이지만 엔딩이 너무 아쉬움 ....아...엔딩....,8
올빼미,올해  최고의 영화 같아요.. 또 보고싶음,10
올빼미,네이버 평점보고 긴가민가 햇는데 돈 아깝지 않앗음~,10
데시벨,데시벨 잘 봤습니다~~,5
올빼미,안 본 눈 삽니다~~넘넘 재밌어요. 팝콘도 못먹고 빠져들었네요.한 번 더 보러 갈께요!,10
스트레인지 월드,애들한테 이걸 보여주라는 건가??,3
올빼미,진짜 오랜만에 띵작이에요ㅠ 진짜 최고ㅠ,10
블랙 팬서: 와칸다 포에버,단지 폐미   여자   pc 를 위한 영화,1
올빼미,초중반까지 잘 쌓아가다가 후반에 급히 끼워맞추는 느낌이 있었음 약간 어린이 만화에 나오는 악당 물리치기 느낌? 좀 아쉬움,5
올빼미,스토리 괜찮고 배우들 연기 아주 좋음. ,9
동감,청춘에 대해 연기하는 배우들덕에 설렘을 느꼈습니다,10
올빼미,갸재밌다 ㄹㅇㄹㅇ 수험생 할인 받고 데시벨 볼까 올빼미 볼까 하다가 이거 봤는데 아주 탁월한 선택이었다라고 장담한다 ,10
블랙 팬서: 와칸다 포에버,잘 봤습니다. 와칸다 포에바!,7
올빼미,류준열  배우의 연기가 환상적임그리고 사건의 진행이 빨라서 좋았음,10
올빼미,굿,9
올빼미,연기자들의 눈빛 연기에 숨 멎....,10
올빼미,남자친구랑 같이 봤는데 최고였습니당 간만에 재밌게 영화본거같애용,10
올빼미,이런 영화가 천만이 안된다면 어떤 영화가 천만이 되나? 오랜만에 처음부터 끝까지 집중하고 본 영화,10
올빼미,간만에 돈 안아까운 한국영화였습니다.류준열 유해진 연기 좋습니다,9
올빼미,올빼미 너무 잼있게 봤어요,10
올빼미,뻔한 소재와 예상했던 스토리였는데 배우들의 연기와 연출이 탁월했음. 팝콘 먹던 사람들도 점점 멈추고 집중함ㅋㅋ결말도 나름 만족스러웠고. 보고 나왔는데 며칠 생각이 나니 잘 만든 영화임. 류준열 다시 봤음 ,10
올빼미,한밤에 난리가 남,10
스트레인지 월드,하..디즈니에 대한 의리로 무지성 관람을 해왔는데 이제는 이마저도 쉽지 않을듯 싶다,5
블랙 팬서: 와칸다 포에버,지루함 지루함 지루함 재미없음,1
올빼미,기대 이상이네요. 강추합니다,10
데시벨,보는 내내 긴장감 스릴감그리고 먹먹함에 눈물까지진짜 잘 봤어요~~,10
올빼미,내가 좋아하는 배우 두분의 역할이 다르지만 연기력이 넘 좋았어요. ,9
올빼미, 배우들 한 명 한 명의 연기가 모두 좋았던 작품입니다. 영화보는 시간이 짧게 느껴졌습니다. 재미있게 잘보았습니다,9
올빼미,류준열의 소경연기와 유해진의 왕 연기는 그곳에 있는것 같은 현장감이 느껴졌다.,10
올빼미,사극영화는 취향이 아니라 예고편도 안보고 기대를 전혀 안하고 봤는데 사극에서 이런 스토리가 나올 수 있을지도 몰랐다. 주인공이 궁으로 들어갔을때부터 끝까지 보는사람까지 긴장을 놓치지못하게 만드는 영화.결말까지 소름끼쳤다,10
스트레인지 월드, 디즈니 같긴한데 많이 아쉽다.,5
올빼미,올해 본 영화중 최고! 일주일전에 봤는데 아직도 세자 독살하는 장면 연출이 잊혀지지가 않는다..,10
올빼미,가볍게 보기 좋습니다 재밌어요,10
스트레인지 월드,스트레인지 월드에 대한 상상력은 좋았어요.하지만 갈수록 노골적이 되어자는 PC요소는 계속 아이들과 디즈니를 보아야 하나라는 고민을 하게 됩니다.이제는 아이들과 디즈니를 보는 것이 두렵습니다.제가 그냥 보지 말아야겠죠?,5
올빼미,보는내내 몰입감 최고의 영화였습니다 ,10
동감,너무 재미가 없음. 굳이 첫사랑을 넣어야 했나 싶고 전개가 너무 옛날식임. 그리고 시대가 안 맞는것 같음. 99년도에 김혜윤이 선배한테 그런 발언을 할 수 있었는지도 의문임. 요즘은 시간불일치 그 이후에 대한 사건이 흥미진진하게 전개되지 않나.. (초반부)옛날영화 안봐서 그런지 후반부는 감정이입되고 새러워요. 가끔식 구도  복선 보면 재밌어요(후반부),1
올빼미,유해진님의 연기력은 역시나 탄성을 자아내고 류준열의 재발견이라고 할만 하다. 역사적 사실 하나를 이렇게 풀어가는 연출력도 좋았음,10
올빼미,올빼미,4
올빼미,올만에 제대로 집중되는영화를 보았네요,10
올빼미,간만에 진짜 재밌는 영화를 봤습니다. 스토리가 탄탄하고 배우들의 연기력이 일품입니다!! 아직 아바타를 안봤지만 올해 극장에서 본 영화중에선 1등!!,10
올빼미,류준열 연기가 기가막히고 유해진은 뭐 더 말하면 입아픈...,10
스트레인지 월드,전형적인 디즈니 애니이지만  여러 영화 패러디와 고전 영화 연출을 보는 재미가 있다,6
올빼미,영화 올빼미 즐겁게 관람했어요 다만 편집이 매끄럽지않아 조금 아쉽습니다,8
블랙 팬서: 와칸다 포에버,티찰라 추모에 너무 많은 힘을 쏟았다,6
올빼미,최고였음 극장서 봤는데 몰입도 연기 스토리 뭐하나 빠지는게 없었음 강추 합니다!,10
올빼미,첨부터 끝까지 집중해서 보게되는 영화시간순삭  올해 최고의 영화라 생각함,10
올빼미,부모님과 함께 재밌게 관람했어요. *^^*,8
스트레인지 월드,재미있었어요,8
올빼미,심장 쫄깃하면서 봤어요최근에 나온 영화중 제일 잘 만든 작품같아요관상을 봤을 때와 같은 긴장감..!,10
데시벨,배우분들도 다 잘생기고 무엇보다 연기가 너무 좋았습니당 믿고 볼 수 있었어요 마지막 엔딩 부분이 다들 뻔하다고 하지만 뻔해서 더 감동적인 부분이 있는 것 같다는 생각이 들었네요 다시 봐도 좋을 것 같아용 ,10
블랙 팬서: 와칸다 포에버,Dc의 아쿠아맨이 마블에 빌런으로 등장,10
데시벨,현실에서 일어나서는 안 되는 이야기를 다룬 영화. 마지막 질문이 인상적입니다. 다시 그 때로 돌아간다고 해도 같은 선택을 하겠습니까?,10
올빼미,배우들 연기는 말할것도 없고 스토리 탄탄! 추천합니다,10
동감,믿거 목록에 여진구 나머시기 추가,2
스트레인지 월드,주인공 아이를 게이로 만들어놓고 아주 자연스럽게 연출 시켜 놨어. 이게 성인 영화도 아니고 유아  아동들이 보는 애니메이션인데 성정체성을 아주 뭉개놨네.... 이것 하나만으로도 평점 1점도 아깝다.,2
올빼미,보고도 못본척 하는게 어려운일,10
올빼미,오랜만에 재미있는 영화를 볼 수 있었음!!,10
올빼미,요근래 나온 영화 중엔 그나마 괜찮았어요. 소재도 신선했습니다.  ,8
블랙 팬서: 와칸다 포에버,웅장한 음악과 비장한 와칸다! 1편 못지 않은 감동~,9
올빼미,아무생각없이 봤는데 대존잼;계속 장면이 생각나서 소름  이거 재미없다 한 사람들 이해 안감 스토리 미쳤다 진짜,10
올빼미,후반부 스토리 완벽성은 떨어지지만  연기로 다 뒤덮었다.그래서 그 감정의 쓰나미가 남아있다.,8
올빼미,한 편의 영화를 본다는 느낌보다  누군가 내게 옛 이야기를 아주 재밌게 들려주는 느낌? 이었음. ,9
데시벨,예상되는 전개와 개연성은 좀.... 그리고 제목이 왜 데시벨인가요? 배우들 비주얼 덕분에 그냥저냥 잘 봤습니다.,7
올빼미,간만에 극장에서 몰입도 높고 재밌는 영화를 봤다,10
데시벨,긴장감 있음 스토리 아쉬움,7
올빼미,끝까지 숨죽이고 보게 된다. 잘 만든 영화. ,8
올빼미,와 진짜 대박...여러분 꼭 보세요... 진짜 올해 본 영화중에 손꼽히는 영화중에 하나입니다  완전 재밌었어요!! 시간 남아서 혼자 영화관에서 봤는데 부모님모시고 한번더 봐야겠다는 생각이 듭니다!!  출연진 모두 연기 최고!,10
스트레인지 월드,되도 않는 PC질이라고 욕하는 사람들이 전혀 이해되지 않습니다.그냥 자연스럽게 녹아들어 있고 여기서 불편한 사람들은 본인들이 자세를 고쳐야죠~~다른 디즈니 영화들을 걸고 넘어질 필요없이 이 영화에서는 PC로 욕하는게 이상합니다. 그냥 자연스럽고 당연하게 나올뿐입니다.이게 부자연스럽다고 느끼지 않도록 더 사회가 발전해야합니다.디즈니 애니답게 평타치는 무난한 영화였습니다. 재밌게 봤고요. 주인공이 남자애 좋아하는거 &amp;gt; 아 좋아하는 가보네ㅇㅇ 여기서 왜 여자애를 안좋아함? 이러는거 이게 스토리에 무슨영향이 간다고...;; 동성애 반대하신다고요? 아 넹 그러세요~그런분한테는 굳이 별 말 안하겠습니다. 장애를 가진 개&amp;gt; 그냥 그렇구나 장애관련으로 스토리가 나온것도 아닌데 이걸 걸고 넘어진다고? 싶었네요,9
올빼미,시간때우려고 봤다가반전에 놀랍고 연기력에 감탄하면서시간가는줄 모르고봤습니다,10
올빼미,진짜 개재밌음 짐까지 본 영화중에 젤 잼썼고 잘만든 영화라고 생각함 연출도 대박임 연기도ㅠㅠ 그냥 모든게 완벽한 영화…,10
